file;instance number;r;R;inst type;problem type;model;algorithm;z;best lp + const;root bound;opened facilities;lazy cuts connectivity;lazy cuts coverage;user cuts coverage;node count;time;status;z*;gap z*;gap z lp;id code;comments
datap/pmed25.txt;25;25;10;pmed;CPIF;SZ;autobenders;16;16;0;0;0;0;0;0;4.037845;101;16;0;0;25-25-10;
datap/pmed25.txt;25;25;8;pmed;CPIF;SZ;autobenders;47;47;0;0;0;0;0;0;3.365686;101;47;0;0;25-25-8;
datap/pmed26.txt;26;25;20;pmed;CPIF;SZ;autobenders;174;174;0;0;0;0;0;6;46.738814;101;174;0;0;26-25-20;
datap/pmed26.txt;26;25;15;pmed;CPIF;SZ;autobenders;315;315;0;0;0;0;0;0;10.724896;101;315;0;0;26-25-15;
datap/pmed26.txt;26;25;12;pmed;CPIF;SZ;autobenders;418;418;0;0;0;0;0;0;8.140084;101;418;0;0;26-25-12;
datap/pmed26.txt;26;25;10;pmed;CPIF;SZ;autobenders;475;475;0;0;0;0;0;0;98.256434;101;475;0;0;26-25-10;
datap/pmed26.txt;26;25;8;pmed;CPIF;SZ;autobenders;512;512;0;0;0;0;0;0;42.073715;101;512;0;0;26-25-8;
datap/pmed27.txt;27;25;20;pmed;CPIF;SZ;autobenders;102;102;0;0;0;0;0;41;51.616241;101;102;0;0;27-25-20;
datap/pmed27.txt;27;25;15;pmed;CPIF;SZ;autobenders;215;215;0;0;0;0;0;0;6.590403;101;215;0;0;27-25-15;
datap/pmed27.txt;27;25;12;pmed;CPIF;SZ;autobenders;321;321;0;0;0;0;0;0;5.981387;101;321;0;0;27-25-12;
datap/pmed27.txt;27;25;10;pmed;CPIF;SZ;autobenders;384;384;0;0;0;0;0;0;5.487302;101;384;0;0;27-25-10;
datap/pmed27.txt;27;25;8;pmed;CPIF;SZ;autobenders;443;443;0;0;0;0;0;0;5.661589;101;443;0;0;27-25-8;
datap/pmed28.txt;28;25;20;pmed;CPIF;SZ;autobenders;3;3;0;0;0;0;0;0;10.459265;101;3;0;0;28-25-20;
datap/pmed28.txt;28;25;15;pmed;CPIF;SZ;autobenders;25;25;0;0;0;0;0;0;7.584929;101;25;0;0;28-25-15;
datap/pmed28.txt;28;25;12;pmed;CPIF;SZ;autobenders;72;72;0;0;0;0;0;0;7.850912;101;72;0;0;28-25-12;
datap/pmed28.txt;28;25;10;pmed;CPIF;SZ;autobenders;127;127;0;0;0;0;0;0;5.358013;101;127;0;0;28-25-10;
datap/pmed28.txt;28;25;8;pmed;CPIF;SZ;autobenders;190;190;0;0;0;0;0;0;8.260537;101;190;0;0;28-25-8;
datap/pmed29.txt;29;25;20;pmed;CPIF;SZ;autobenders;2;2;0;0;0;0;0;0;7.260891;101;2;0;0;29-25-20;
datap/pmed29.txt;29;25;15;pmed;CPIF;SZ;autobenders;2;2;0;0;0;0;0;0;7.971562;101;2;0;0;29-25-15;
datap/pmed29.txt;29;25;12;pmed;CPIF;SZ;autobenders;10;10;0;0;0;0;0;0;7.189095;101;10;0;0;29-25-12;
datap/pmed29.txt;29;25;10;pmed;CPIF;SZ;autobenders;49;49;0;0;0;0;0;0;6.124521;101;49;0;0;29-25-10;
datap/pmed29.txt;29;25;8;pmed;CPIF;SZ;autobenders;100;100;0;0;0;0;0;0;4.832502;101;100;0;0;29-25-8;
datap/pmed30.txt;30;25;20;pmed;CPIF;SZ;autobenders;3;3;0;0;0;0;0;0;5.204515;101;3;0;0;30-25-20;
datap/pmed30.txt;30;25;15;pmed;CPIF;SZ;autobenders;3;3;0;0;0;0;0;0;5.097508;101;3;0;0;30-25-15;
datap/pmed30.txt;30;25;12;pmed;CPIF;SZ;autobenders;3;3;0;0;0;0;0;0;5.517592;101;3;0;0;30-25-12;
datap/pmed30.txt;30;25;10;pmed;CPIF;SZ;autobenders;3;3;0;0;0;0;0;0;5.531652;101;3;0;0;30-25-10;
datap/pmed30.txt;30;25;8;pmed;CPIF;SZ;autobenders;39;39;0;0;0;0;0;0;5.796321;101;39;0;0;30-25-8;
datap/pmed31.txt;31;25;20;pmed;CPIF;SZ;autobenders;123;123;0;0;0;0;0;89;1134.244119;101;123;0;0;31-25-20;
datap/pmed31.txt;31;25;15;pmed;CPIF;SZ;autobenders;313;313;0;0;0;0;0;4;2876.301991;101;313;0;0;31-25-15;
datap/pmed31.txt;31;25;12;pmed;CPIF;SZ;autobenders;451;451;0;0;0;0;0;0;11.127652;101;451;0;0;31-25-12;
datap/pmed31.txt;31;25;10;pmed;CPIF;SZ;autobenders;530;530;0;0;0;0;0;0;11.018311;101;530;0;0;31-25-10;
datap/pmed31.txt;31;25;8;pmed;CPIF;SZ;autobenders;584;584;0;0;0;0;0;0;17.987743;101;584;0;0;31-25-8;
datap/pmed32.txt;32;25;20;pmed;CPIF;SZ;autobenders;88;88;0;0;0;0;0;1530;1696.950414;101;88;0;0;32-25-20;
datap/pmed32.txt;32;25;15;pmed;CPIF;SZ;autobenders;254;254;0;0;0;0;0;25;522.0156;101;254;0;0;32-25-15;
datap/pmed32.txt;32;25;12;pmed;CPIF;SZ;autobenders;371;371;0;0;0;0;0;0;11.12414;101;371;0;0;32-25-12;
datap/pmed32.txt;32;25;10;pmed;CPIF;SZ;autobenders;461;461;0;0;0;0;0;0;14.249785;101;461;0;0;32-25-10;
datap/pmed32.txt;32;25;8;pmed;CPIF;SZ;autobenders;537;537;0;0;0;0;0;0;37.529421;101;537;0;0;32-25-8;
datap/pmed33.txt;33;25;20;pmed;CPIF;SZ;autobenders;0;0;0;0;0;0;0;0;10.100814;101;1;0;0;33-25-20;added 1 to z to avoid div by 0
datap/pmed33.txt;33;25;15;pmed;CPIF;SZ;autobenders;1;1;0;0;0;0;0;0;20.560389;101;1;0;0;33-25-15;
datap/pmed33.txt;33;25;12;pmed;CPIF;SZ;autobenders;52;52;0;0;0;0;0;0;18.01413;101;52;0;0;33-25-12;
datap/pmed33.txt;33;25;10;pmed;CPIF;SZ;autobenders;110;110;0;0;0;0;0;3;22.83804;101;110;0;0;33-25-10;
datap/pmed33.txt;33;25;8;pmed;CPIF;SZ;autobenders;199;199;0;0;0;0;0;0;9.223885;101;199;0;0;33-25-8;
datap/pmed34.txt;34;25;20;pmed;CPIF;SZ;autobenders;3;3;0;0;0;0;0;0;12.421113;101;3;0;0;34-25-20;
datap/pmed34.txt;34;25;15;pmed;CPIF;SZ;autobenders;3;3;0;0;0;0;0;0;11.934117;101;3;0;0;34-25-15;
datap/pmed34.txt;34;25;12;pmed;CPIF;SZ;autobenders;3;3;0;0;0;0;0;0;12.596804;101;3;0;0;34-25-12;
datap/pmed34.txt;34;25;10;pmed;CPIF;SZ;autobenders;12;12;0;0;0;0;0;0;14.915828;101;12;0;0;34-25-10;
datap/pmed34.txt;34;25;8;pmed;CPIF;SZ;autobenders;71;71;0;0;0;0;0;0;11.596566;101;71;0;0;34-25-8;
datap/pmed35.txt;35;25;20;pmed;CPIF;SZ;autobenders;119;64.536432;0;0;0;0;0;0;3600.35738;107;68;0.75;0.457677042;35-25-20;
datap/pmed35.txt;35;25;15;pmed;CPIF;SZ;autobenders;254;254;0;0;0;0;0;18;88.697297;101;254;0;0;35-25-15;
datap/pmed35.txt;35;25;12;pmed;CPIF;SZ;autobenders;800;424.422535;0;0;0;0;0;0;3600.334178;107;429;0.864801865;0.469471831;35-25-12;
datap/pmed35.txt;35;25;10;pmed;CPIF;SZ;autobenders;542;542;0;0;0;0;0;6;268.047554;101;542;0;0;35-25-10;
datap/pmed35.txt;35;25;8;pmed;CPIF;SZ;autobenders;640;640;0;0;0;0;0;0;44.113245;101;640;0;0;35-25-8;
datap/pmed36.txt;36;25;20;pmed;CPIF;SZ;autobenders;91;49.191973;0;0;0;0;0;0;3600.236669;107;53;0.716981132;0.459428868;36-25-20;
datap/pmed36.txt;36;25;15;pmed;CPIF;SZ;autobenders;330;214.300494;0;0;0;0;0;0;3600.261267;107;229;0.441048035;0.350604564;36-25-15;
datap/pmed36.txt;36;25;12;pmed;CPIF;SZ;autobenders;436;378.164802;0;0;0;0;0;0;3600.266665;107;387;0.126614987;0.132649537;36-25-12;
datap/pmed36.txt;36;25;10;pmed;CPIF;SZ;autobenders;498;498;0;0;0;0;0;0;410.958373;101;498;0;0;36-25-10;
datap/pmed36.txt;36;25;8;pmed;CPIF;SZ;autobenders;589;589;0;0;0;0;0;0;48.415061;101;589;0;0;36-25-8;
datap/pmed37.txt;37;25;20;pmed;CPIF;SZ;autobenders;1;1;0;0;0;0;0;0;15.17215;101;1;0;0;37-25-20;
datap/pmed37.txt;37;25;15;pmed;CPIF;SZ;autobenders;1;1;0;0;0;0;0;0;24.608903;101;1;0;0;37-25-15;
datap/pmed37.txt;37;25;12;pmed;CPIF;SZ;autobenders;42;42;0;0;0;0;0;0;17.066918;101;42;0;0;37-25-12;
datap/pmed37.txt;37;25;10;pmed;CPIF;SZ;autobenders;95;95;0;0;0;0;0;0;19.321632;101;95;0;0;37-25-10;
datap/pmed37.txt;37;25;8;pmed;CPIF;SZ;autobenders;178;178;0;0;0;0;0;0;15.169007;101;178;0;0;37-25-8;
datap/pmed6.txt;6;150;20;pmed;CPIF;MZ;nobenders;157;157;0;0;0;0;0;0;183.618049;101;157;0;0;6-150-20;
datap/pmed6.txt;6;150;15;pmed;CPIF;MZ;nobenders;166;166;0;0;0;0;0;0;183.786259;101;166;0;0;6-150-15;
datap/pmed6.txt;6;150;12;pmed;CPIF;MZ;nobenders;171;171;0;0;0;0;0;0;184.128168;101;171;0;0;6-150-12;
datap/pmed6.txt;6;150;10;pmed;CPIF;MZ;nobenders;176;176;0;0;0;0;0;0;190.092477;101;176;0;0;6-150-10;
datap/pmed6.txt;6;150;8;pmed;CPIF;MZ;nobenders;180;180;0;0;0;0;0;0;183.903381;101;180;0;0;6-150-8;
datap/pmed6.txt;6;100;20;pmed;CPIF;MZ;nobenders;157;157;0;0;0;0;0;0;740.671745;101;157;0;0;6-100-20;
datap/pmed6.txt;6;100;15;pmed;CPIF;MZ;nobenders;166;166;0;0;0;0;0;0;185.92041;101;166;0;0;6-100-15;
datap/pmed6.txt;6;100;12;pmed;CPIF;MZ;nobenders;171;171;0;0;0;0;0;0;162.068979;101;171;0;0;6-100-12;
datap/pmed6.txt;6;100;10;pmed;CPIF;MZ;nobenders;176;176;0;0;0;0;0;0;187.997005;101;176;0;0;6-100-10;
datap/pmed6.txt;6;100;8;pmed;CPIF;MZ;nobenders;180;180;0;0;0;0;0;0;324.87085;101;180;0;0;6-100-8;
datap/pmed6.txt;6;80;20;pmed;CPIF;MZ;nobenders;157;157;0;0;0;0;0;0;285.650679;101;157;0;0;6-80-20;
datap/pmed6.txt;6;80;15;pmed;CPIF;MZ;nobenders;166;166;0;0;0;0;0;0;188.123638;101;166;0;0;6-80-15;
datap/pmed6.txt;6;80;12;pmed;CPIF;MZ;nobenders;171;171;0;0;0;0;0;0;74.37446;101;171;0;0;6-80-12;
datap/pmed6.txt;6;80;10;pmed;CPIF;MZ;nobenders;176;176;0;0;0;0;0;0;99.214313;101;176;0;0;6-80-10;
datap/pmed6.txt;6;80;8;pmed;CPIF;MZ;nobenders;180;180;0;0;0;0;0;0;65.542253;101;180;0;0;6-80-8;
datap/pmed7.txt;7;100;20;pmed;CPIF;MZ;nobenders;119;119;0;0;0;0;0;0;129.584407;101;119;0;0;7-100-20;
datap/pmed7.txt;7;100;15;pmed;CPIF;MZ;nobenders;139;139;0;0;0;0;0;0;129.007096;101;139;0;0;7-100-15;
datap/pmed7.txt;7;100;12;pmed;CPIF;MZ;nobenders;147;147;0;0;0;0;0;0;128.852687;101;147;0;0;7-100-12;
datap/pmed7.txt;7;100;10;pmed;CPIF;MZ;nobenders;152;152;0;0;0;0;0;0;128.595721;101;152;0;0;7-100-10;
datap/pmed7.txt;7;100;8;pmed;CPIF;MZ;nobenders;161;161;0;0;0;0;0;0;129.029349;101;161;0;0;7-100-8;
datap/pmed7.txt;7;80;20;pmed;CPIF;MZ;nobenders;119;119;0;0;0;0;0;0;70.688232;101;119;0;0;7-80-20;
datap/pmed7.txt;7;80;15;pmed;CPIF;MZ;nobenders;139;139;0;0;0;0;0;0;68.654727;101;139;0;0;7-80-15;
datap/pmed7.txt;7;80;12;pmed;CPIF;MZ;nobenders;147;147;0;0;0;0;0;0;68.9541;101;147;0;0;7-80-12;
datap/pmed7.txt;7;80;10;pmed;CPIF;MZ;nobenders;152;152;0;0;0;0;0;0;68.710547;101;152;0;0;7-80-10;
datap/pmed7.txt;7;80;8;pmed;CPIF;MZ;nobenders;161;161;0;0;0;0;0;0;69.192474;101;161;0;0;7-80-8;
datap/pmed7.txt;7;50;20;pmed;CPIF;MZ;nobenders;119;119;0;0;0;0;0;0;42.944519;101;119;0;0;7-50-20;
datap/pmed7.txt;7;50;15;pmed;CPIF;MZ;nobenders;139;139;0;0;0;0;0;0;11.629277;101;139;0;0;7-50-15;
datap/pmed7.txt;7;50;12;pmed;CPIF;MZ;nobenders;147;147;0;0;0;0;0;0;78.333383;101;147;0;0;7-50-12;
datap/pmed7.txt;7;50;10;pmed;CPIF;MZ;nobenders;152;152;0;0;0;0;0;0;16.297114;101;152;0;0;7-50-10;
datap/pmed7.txt;7;50;8;pmed;CPIF;MZ;nobenders;161;161;0;0;0;0;0;0;31.543484;101;161;0;0;7-50-8;
datap/pmed8.txt;8;100;20;pmed;CPIF;MZ;nobenders;87;87;0;0;0;0;0;0;117.856576;101;87;0;0;8-100-20;
datap/pmed8.txt;8;100;15;pmed;CPIF;MZ;nobenders;116;116;0;0;0;0;0;0;115.773706;101;116;0;0;8-100-15;
datap/pmed8.txt;8;100;12;pmed;CPIF;MZ;nobenders;128;128;0;0;0;0;0;0;115.91688;101;128;0;0;8-100-12;
datap/pmed8.txt;8;100;10;pmed;CPIF;MZ;nobenders;136;136;0;0;0;0;0;0;119.27971;101;136;0;0;8-100-10;
datap/pmed8.txt;8;100;8;pmed;CPIF;MZ;nobenders;147;147;0;0;0;0;0;0;115.755439;101;147;0;0;8-100-8;
datap/pmed8.txt;8;80;20;pmed;CPIF;MZ;nobenders;87;87;0;0;0;0;0;0;57.247781;101;87;0;0;8-80-20;
datap/pmed8.txt;8;80;15;pmed;CPIF;MZ;nobenders;116;116;0;0;0;0;0;0;99.46694;101;116;0;0;8-80-15;
datap/pmed8.txt;8;80;12;pmed;CPIF;MZ;nobenders;128;128;0;0;0;0;0;0;57.240226;101;128;0;0;8-80-12;
datap/pmed8.txt;8;80;10;pmed;CPIF;MZ;nobenders;136;136;0;0;0;0;0;0;67.639598;101;136;0;0;8-80-10;
datap/pmed8.txt;8;80;8;pmed;CPIF;MZ;nobenders;147;147;0;0;0;0;0;0;56.869338;101;147;0;0;8-80-8;
datap/pmed8.txt;8;50;20;pmed;CPIF;MZ;nobenders;87;87;0;0;0;0;0;0;285.703799;101;87;0;0;8-50-20;
datap/pmed8.txt;8;50;15;pmed;CPIF;MZ;nobenders;116;116;0;0;0;0;0;0;80.321686;101;116;0;0;8-50-15;
datap/pmed8.txt;8;50;12;pmed;CPIF;MZ;nobenders;128;128;0;0;0;0;0;0;346.918642;101;128;0;0;8-50-12;
datap/pmed8.txt;8;50;10;pmed;CPIF;MZ;nobenders;136;136;0;0;0;0;0;0;385.342814;101;136;0;0;8-50-10;
datap/pmed8.txt;8;50;8;pmed;CPIF;MZ;nobenders;147;147;0;0;0;0;0;0;278.881396;101;147;0;0;8-50-8;
datap/pmed9.txt;9;100;20;pmed;CPIF;MZ;nobenders;43;43;0;0;0;0;0;0;131.738205;101;43;0;0;9-100-20;
datap/pmed9.txt;9;100;15;pmed;CPIF;MZ;nobenders;62;62;0;0;0;0;0;0;131.863088;101;62;0;0;9-100-15;
datap/pmed9.txt;9;100;12;pmed;CPIF;MZ;nobenders;76;76;0;0;0;0;0;0;131.58787;101;76;0;0;9-100-12;
datap/pmed9.txt;9;100;10;pmed;CPIF;MZ;nobenders;87;87;0;0;0;0;0;0;132.075271;101;87;0;0;9-100-10;
datap/pmed9.txt;9;100;8;pmed;CPIF;MZ;nobenders;96;96;0;0;0;0;0;0;131.795058;101;96;0;0;9-100-8;
datap/pmed9.txt;9;80;20;pmed;CPIF;MZ;nobenders;43;43;0;0;0;0;0;0;73.069596;101;43;0;0;9-80-20;
datap/pmed9.txt;9;80;15;pmed;CPIF;MZ;nobenders;62;62;0;0;0;0;0;0;71.8427;101;62;0;0;9-80-15;
datap/pmed9.txt;9;80;12;pmed;CPIF;MZ;nobenders;76;76;0;0;0;0;0;0;74.422434;101;76;0;0;9-80-12;
datap/pmed9.txt;9;80;10;pmed;CPIF;MZ;nobenders;87;87;0;0;0;0;0;0;71.603738;101;87;0;0;9-80-10;
datap/pmed9.txt;9;80;8;pmed;CPIF;MZ;nobenders;96;96;0;0;0;0;0;0;74.374421;101;96;0;0;9-80-8;
datap/pmed9.txt;9;50;20;pmed;CPIF;MZ;nobenders;43;43;0;0;0;0;0;0;233.29184;101;43;0;0;9-50-20;
datap/pmed9.txt;9;50;15;pmed;CPIF;MZ;nobenders;62;62;0;0;0;0;0;0;139.678654;101;62;0;0;9-50-15;
datap/pmed9.txt;9;50;12;pmed;CPIF;MZ;nobenders;76;76;0;0;0;0;0;0;86.817139;101;76;0;0;9-50-12;
datap/pmed9.txt;9;50;10;pmed;CPIF;MZ;nobenders;87;87;0;0;0;0;0;0;227.229592;101;87;0;0;9-50-10;
datap/pmed9.txt;9;50;8;pmed;CPIF;MZ;nobenders;96;96;0;0;0;0;0;0;287.362349;101;96;0;0;9-50-8;
datap/pmed10.txt;10;80;20;pmed;CPIF;MZ;nobenders;0;0;0;0;0;0;0;0;128.900464;101;1;0;0;10-80-20;added 1 to z to avoid div by 0
datap/pmed10.txt;10;80;15;pmed;CPIF;MZ;nobenders;17;17;0;0;0;0;0;0;129.52293;101;17;0;0;10-80-15;
datap/pmed10.txt;10;80;12;pmed;CPIF;MZ;nobenders;37;37;0;0;0;0;0;0;128.636527;101;37;0;0;10-80-12;
datap/pmed10.txt;10;80;10;pmed;CPIF;MZ;nobenders;53;53;0;0;0;0;0;0;153.260162;101;53;0;0;10-80-10;
datap/pmed10.txt;10;80;8;pmed;CPIF;MZ;nobenders;61;61;0;0;0;0;0;0;129.356495;101;61;0;0;10-80-8;
datap/pmed10.txt;10;50;20;pmed;CPIF;MZ;nobenders;2;2;0;0;0;0;0;0;187.083098;101;2;0;0;10-50-20;
datap/pmed10.txt;10;50;15;pmed;CPIF;MZ;nobenders;17;17;0;0;0;0;0;0;116.933006;101;17;0;0;10-50-15;
datap/pmed10.txt;10;50;12;pmed;CPIF;MZ;nobenders;37;37;0;0;0;0;0;0;25.745127;101;37;0;0;10-50-12;
datap/pmed10.txt;10;50;10;pmed;CPIF;MZ;nobenders;53;53;0;0;0;0;0;0;89.828243;101;53;0;0;10-50-10;
datap/pmed10.txt;10;50;8;pmed;CPIF;MZ;nobenders;61;61;0;0;0;0;0;0;104.091302;101;61;0;0;10-50-8;
datap/pmed10.txt;10;25;20;pmed;CPIF;MZ;nobenders;22;22;0;0;0;0;0;0;1746.913723;101;22;0;0;10-25-20;
datap/pmed10.txt;10;25;15;pmed;CPIF;MZ;nobenders;26;26;0;0;0;0;0;0;588.689927;101;26;0;0;10-25-15;
datap/pmed10.txt;10;25;12;pmed;CPIF;MZ;nobenders;41;41;0;0;0;0;0;0;303.603101;101;41;0;0;10-25-12;
datap/pmed10.txt;10;25;10;pmed;CPIF;MZ;nobenders;56;56;0;0;0;0;0;0;318.327554;101;56;0;0;10-25-10;
datap/pmed10.txt;10;25;8;pmed;CPIF;MZ;nobenders;64;64;0;0;0;0;0;0;99.147803;101;64;0;0;10-25-8;
;11;80;20;;;MZ;nobenders;300;0;;;;;;;3600;108;195;0.538461538;1;11-80-20;
;11;80;15;;;MZ;nobenders;300;0;;;;;;;3600;108;226;0.327433628;1;11-80-15;
;11;80;12;;;MZ;nobenders;300;0;;;;;;;3600;108;246;0.219512195;1;11-80-12;
;11;80;10;;;MZ;nobenders;300;0;;;;;;;3600;108;254;0.181102362;1;11-80-10;
;11;80;8;;;MZ;nobenders;300;0;;;;;;;3600;108;264;0.136363636;1;11-80-8;
;11;50;20;;;MZ;nobenders;300;0;;;;;;;3600;108;195;0.538461538;1;11-50-20;
;11;50;15;;;MZ;nobenders;300;0;;;;;;;3600;108;226;0.327433628;1;11-50-15;
;11;50;12;;;MZ;nobenders;300;0;;;;;;;3600;108;246;0.219512195;1;11-50-12;
;11;50;10;;;MZ;nobenders;300;0;;;;;;;3600;108;254;0.181102362;1;11-50-10;
;11;50;8;;;MZ;nobenders;300;0;;;;;;;3600;108;264;0.136363636;1;11-50-8;
datap/pmed11.txt;11;25;20;pmed;CPIF;MZ;nobenders;195;195;0;0;0;0;0;0;122.295613;101;195;0;0;11-25-20;
datap/pmed11.txt;11;25;15;pmed;CPIF;MZ;nobenders;227;227;0;0;0;0;0;0;81.9983;101;227;0;0;11-25-15;
datap/pmed11.txt;11;25;12;pmed;CPIF;MZ;nobenders;246;246;0;0;0;0;0;0;30.860281;101;246;0;0;11-25-12;
datap/pmed11.txt;11;25;10;pmed;CPIF;MZ;nobenders;255;255;0;0;0;0;0;0;42.290728;101;255;0;0;11-25-10;
datap/pmed11.txt;11;25;8;pmed;CPIF;MZ;nobenders;264;264;0;0;0;0;0;0;14.487212;101;264;0;0;11-25-8;
;12;80;20;;;MZ;nobenders;300;0;;;;;;;3600;108;154;0.948051948;1;12-80-20;
;12;80;15;;;MZ;nobenders;300;0;;;;;;;3600;108;195;0.538461538;1;12-80-15;
;12;80;12;;;MZ;nobenders;300;0;;;;;;;3600;108;226;0.327433628;1;12-80-12;
;12;80;10;;;MZ;nobenders;300;0;;;;;;;3600;108;235;0.276595745;1;12-80-10;
;12;80;8;;;MZ;nobenders;300;0;;;;;;;3600;108;248;0.209677419;1;12-80-8;
;12;50;20;;;MZ;nobenders;300;0;;;;;;;3600;108;154;0.948051948;1;12-50-20;
;12;50;15;;;MZ;nobenders;300;0;;;;;;;3600;108;195;0.538461538;1;12-50-15;
;12;50;12;;;MZ;nobenders;300;0;;;;;;;3600;108;226;0.327433628;1;12-50-12;
;12;50;10;;;MZ;nobenders;300;0;;;;;;;3600;108;235;0.276595745;1;12-50-10;
;12;50;8;;;MZ;nobenders;300;0;;;;;;;3600;108;248;0.209677419;1;12-50-8;
datap/pmed12.txt;12;25;20;pmed;CPIF;MZ;nobenders;300;157.08619;0;0;0;0;0;0;3599.78777;108;163;0.840490798;0.476379367;12-25-20;
datap/pmed12.txt;12;25;15;pmed;CPIF;MZ;nobenders;300;196.857143;0;0;0;0;0;0;3600.118077;108;199;0.507537688;0.343809523;12-25-15;
datap/pmed12.txt;12;25;12;pmed;CPIF;MZ;nobenders;226;226;0;0;0;0;0;0;38.694367;101;226;0;0;12-25-12;
datap/pmed12.txt;12;25;10;pmed;CPIF;MZ;nobenders;237;237;0;0;0;0;0;0;2326.673901;101;237;0;0;12-25-10;
datap/pmed12.txt;12;25;8;pmed;CPIF;MZ;nobenders;250;250;0;0;0;0;0;0;2887.581444;101;250;0;0;12-25-8;
;13;80;20;;;MZ;nobenders;300;0;;;;;;;3600;108;70;3.285714286;1;13-80-20;
;13;80;15;;;MZ;nobenders;300;0;;;;;;;3600;108;113;1.654867257;1;13-80-15;
;13;80;12;;;MZ;nobenders;300;0;;;;;;;3600;108;139;1.158273381;1;13-80-12;
;13;80;10;;;MZ;nobenders;300;0;;;;;;;3600;108;160;0.875;1;13-80-10;
;13;80;8;;;MZ;nobenders;300;0;;;;;;;3600;108;178;0.685393258;1;13-80-8;
;13;50;20;;;MZ;nobenders;300;0;;;;;;;3600;108;70;3.285714286;1;13-50-20;
;13;50;15;;;MZ;nobenders;300;0;;;;;;;3600;108;113;1.654867257;1;13-50-15;
;13;50;12;;;MZ;nobenders;300;0;;;;;;;3600;108;139;1.158273381;1;13-50-12;
;13;50;10;;;MZ;nobenders;300;0;;;;;;;3600;108;160;0.875;1;13-50-10;
;13;50;8;;;MZ;nobenders;300;0;;;;;;;3600;108;178;0.685393258;1;13-50-8;
datap/pmed13.txt;13;25;20;pmed;CPIF;MZ;nobenders;300;76.563492;0;0;0;0;0;0;3599.569229;108;80;2.75;0.74478836;13-25-20;
datap/pmed13.txt;13;25;15;pmed;CPIF;MZ;nobenders;118;115.333333;0;0;0;0;0;4;3600.1283;107;117;0.008547009;0.022598873;13-25-15;
datap/pmed13.txt;13;25;12;pmed;CPIF;MZ;nobenders;143;143;0;0;0;0;0;0;2534.869631;101;143;0;0;13-25-12;
datap/pmed13.txt;13;25;10;pmed;CPIF;MZ;nobenders;164;164;0;0;0;0;0;0;734.622224;101;164;0;0;13-25-10;
datap/pmed13.txt;13;25;8;pmed;CPIF;MZ;nobenders;300;181.440787;0;0;0;0;0;0;3600.132403;108;182;0.648351648;0.395197377;13-25-8;
;14;80;20;;;MZ;nobenders;300;0;;;;;;;3600;108;26;10.53846154;1;14-80-20;
;14;80;15;;;MZ;nobenders;300;0;;;;;;;3600;108;52;4.769230769;1;14-80-15;
;14;80;12;;;MZ;nobenders;300;0;;;;;;;3600;108;75;3;1;14-80-12;
;14;80;10;;;MZ;nobenders;300;0;;;;;;;3600;108;101;1.97029703;1;14-80-10;
;14;80;8;;;MZ;nobenders;300;0;;;;;;;3600;108;122;1.459016393;1;14-80-8;
;14;50;20;;;MZ;nobenders;300;0;;;;;;;3600;108;26;10.53846154;1;14-50-20;
;14;50;15;;;MZ;nobenders;300;0;;;;;;;3600;108;52;4.769230769;1;14-50-15;
;14;50;12;;;MZ;nobenders;300;0;;;;;;;3600;108;75;3;1;14-50-12;
;14;50;10;;;MZ;nobenders;300;0;;;;;;;3600;108;101;1.97029703;1;14-50-10;
;14;50;8;;;MZ;nobenders;300;0;;;;;;;3600;108;122;1.459016393;1;14-50-8;
datap/pmed14.txt;14;25;20;pmed;CPIF;MZ;nobenders;300;30.611111;0;0;0;0;0;0;3599.667101;108;34;7.823529412;0.897962963;14-25-20;
datap/pmed14.txt;14;25;15;pmed;CPIF;MZ;nobenders;55;55;0;0;0;0;0;0;3181.400817;101;55;0;0;14-25-15;
datap/pmed14.txt;14;25;12;pmed;CPIF;MZ;nobenders;79;79;0;0;0;0;0;0;3518.965072;101;79;0;0;14-25-12;
datap/pmed14.txt;14;25;10;pmed;CPIF;MZ;nobenders;103;103;0;0;0;0;0;0;885.97616;101;103;0;0;14-25-10;
datap/pmed14.txt;14;25;8;pmed;CPIF;MZ;nobenders;123;123;0;0;0;0;0;0;425.729855;101;123;0;0;14-25-8;
;15;80;20;;;MZ;nobenders;300;0;;;;;;;3600;108;1;299;1;15-80-20;added 1 to z to avoid div by 0
;15;80;15;;;MZ;nobenders;300;0;;;;;;;3600;108;15;19;1;15-80-15;
;15;80;12;;;MZ;nobenders;300;0;;;;;;;3600;108;43;5.976744186;1;15-80-12;
;15;80;10;;;MZ;nobenders;300;0;;;;;;;3600;108;64;3.6875;1;15-80-10;
;15;80;8;;;MZ;nobenders;300;0;;;;;;;3600;108;84;2.571428571;1;15-80-8;
;15;50;20;;;MZ;nobenders;300;0;;;;;;;3600;108;1;299;1;15-50-20;added 1 to z to avoid div by 0
;15;50;15;;;MZ;nobenders;300;0;;;;;;;3600;108;15;19;1;15-50-15;
;15;50;12;;;MZ;nobenders;300;0;;;;;;;3600;108;43;5.976744186;1;15-50-12;
;15;50;10;;;MZ;nobenders;300;0;;;;;;;3600;108;64;3.6875;1;15-50-10;
;15;50;8;;;MZ;nobenders;300;0;;;;;;;3600;108;84;2.571428571;1;15-50-8;
datap/pmed15.txt;15;25;20;pmed;CPIF;MZ;nobenders;13;13;0;0;0;0;0;0;1467.670739;101;13;0;0;15-25-20;
